name,energy,flux
Be Breakup,9.405000000000001,0.0008803921568627451
Be Breakup,9.471,0.0008980392156862745
Be Breakup,9.537,0.0008588235294117647
Be Breakup,9.603000000000002,0.0008627450980392157
Be Breakup,9.669,0.0009058823529411765
Be Breakup,9.735,0.0008274509803921569
Be Breakup,9.801,0.0010058823529411765
Be Breakup,9.867,0.0008862745098039216
Be Breakup,9.933,0.0008745098039215686
Be Breakup,9.999,0.0009215686274509804
Be Breakup,10.065000000000001,0.0008764705882352941
Be Breakup,10.131,0.0009509803921568628
Be Breakup,10.197,0.0009274509803921569
Be Breakup,10.263000000000002,0.0009411764705882353
Be Breakup,10.329,0.0008509803921568627
Be Breakup,10.395,0.0008647058823529412
Be Breakup,10.461,0.0008941176470588236
Be Breakup,10.527000000000001,0.0010490196078431374
Be Breakup,10.593,0.0010274509803921568
Be Breakup,10.659,0.0009607843137254901
Be Breakup,10.725000000000001,0.000907843137254902
Be Breakup,10.791,0.001
Be Breakup,10.857,0.0010137254901960784
Be Breakup,10.923000000000002,0.0009431372549019608
Be Breakup,10.989,0.0009529411764705883
Be Breakup,11.055,0.001003921568627451
Be Breakup,11.121,0.0009352941176470588
Be Breakup,11.187000000000001,0.001119607843137255
Be Breakup,11.253,0.0009470588235294117
Be Breakup,11.319,0.001019607843137255
Be Breakup,11.385000000000002,0.0009176470588235294
Be Breakup,11.451,0.0011019607843137254
Be Breakup,11.517,0.001015686274509804
Be Breakup,11.583,0.0010274509803921568
Be Breakup,11.649000000000001,0.0009352941176470588
Be Breakup,11.715,0.0009411764705882353
Be Breakup,11.781,0.0010254901960784313
Be Breakup,11.847000000000001,0.0011647058823529412
Be Breakup,11.913,0.0010607843137254902
Be Breakup,11.979,0.0010666666666666667
Be Breakup,12.045000000000002,0.0010058823529411765
Be Breakup,12.111,0.0011450980392156862
Be Breakup,12.177,0.0010333333333333334
Be Breakup,12.243,0.001023529411764706
Be Breakup,12.309000000000001,0.001092156862745098
Be Breakup,12.375,0.0010137254901960784
Be Breakup,12.441,0.0012176470588235295
Be Breakup,12.507000000000001,0.0010568627450980392
Be Breakup,12.573,0.0010490196078431374
Be Breakup,12.639,0.001092156862745098
Be Breakup,12.705000000000002,0.0011294117647058823
Be Breakup,12.771,0.0011176470588235294
Be Breakup,12.837,0.0010490196078431374
Be Breakup,12.903,0.0010254901960784313
Be Breakup,12.969000000000001,0.001068627450980392
Be Breakup,13.035,0.0012333333333333332
Be Breakup,13.101,0.0011705882352941177
Be Breakup,13.167000000000002,0.0011549019607843137
Be Breakup,13.233,0.001092156862745098
Be Breakup,13.299,0.0012176470588235295
Be Breakup,13.365000000000002,0.0010960784313725491
Be Breakup,13.431000000000001,0.0011647058823529412
Be Breakup,13.497,0.0011215686274509804
Be Breakup,13.563,0.0011843137254901961
Be Breakup,13.629000000000001,0.001188235294117647
Be Breakup,13.695,0.0011607843137254902
Be Breakup,13.761000000000001,0.0011098039215686275
Be Breakup,13.827000000000002,0.0012333333333333332
Be Breakup,13.893,0.001196078431372549
Be Breakup,13.959,0.0011294117647058823
Be Breakup,14.025,0.001092156862745098
Be Breakup,14.091000000000001,0.0011529411764705881
Be Breakup,14.157,0.0013215686274509805
Be Breakup,14.223,0.0012431372549019607
Be Breakup,14.289000000000001,0.0011647058823529412
Be Breakup,14.355,0.0012490196078431372
Be Breakup,14.421,0.0012372549019607844
Be Breakup,14.487000000000002,0.0011784313725490196
Be Breakup,14.553,0.0012549019607843138
Be Breakup,14.619,0.0011666666666666668
Be Breakup,14.685,0.0013294117647058823
Be Breakup,14.751000000000001,0.0012176470588235295
Be Breakup,14.817,0.0012196078431372548
Be Breakup,14.883000000000001,0.0013019607843137255
Be Breakup,14.949000000000002,0.0012294117647058823
Be Breakup,15.015,0.0012156862745098039
Be Breakup,15.081,0.0011745098039215687
Be Breakup,15.147000000000002,0.001227450980392157
Be Breakup,15.213000000000001,0.001384313725490196
Be Breakup,15.279,0.0013137254901960784
Be Breakup,15.345,0.0012235294117647058
Be Breakup,15.411000000000001,0.0013411764705882354
Be Breakup,15.477,0.001292156862745098
Be Breakup,15.543000000000001,0.001276470588235294
Be Breakup,15.609000000000002,0.0012843137254901962
Be Breakup,15.675,0.0013784313725490197
Be Breakup,15.741,0.0012843137254901962
Be Breakup,15.807,0.0012784313725490196
Be Breakup,15.873000000000001,0.0013196078431372549
Be Breakup,15.939,0.0013470588235294117
Be Breakup,16.005000000000003,0.0012647058823529412
Be Breakup,16.070999999999998,0.0012352941176470588
Be Breakup,16.137,0.0012862745098039215
Be Breakup,16.203000000000003,0.0014666666666666667
Be Breakup,16.269,0.0013647058823529413
Be Breakup,16.335,0.0013137254901960784
Be Breakup,16.401000000000003,0.0014490196078431373
Be Breakup,16.467,0.001280392156862745
Be Breakup,16.533,0.0013823529411764706
Be Breakup,16.599000000000004,0.0012901960784313725
Be Breakup,16.665,0.0014627450980392157
Be Breakup,16.731,0.0013549019607843138
Be Breakup,16.797,0.0012882352941176471
Be Breakup,16.863,0.0014607843137254902
Be Breakup,16.929000000000002,0.0014137254901960784
Be Breakup,16.995,0.001296078431372549
Be Breakup,17.061,0.0012941176470588236
Be Breakup,17.127000000000002,0.001484313725490196
Be Breakup,17.192999999999998,0.0014627450980392157
Be Breakup,17.259,0.0013588235294117647
Be Breakup,17.325000000000003,0.0014529411764705883
Be Breakup,17.391,0.001435294117647059
Be Breakup,17.457,0.0014333333333333333
Be Breakup,17.523000000000003,0.0013333333333333333
Be Breakup,17.589,0.0015333333333333334
Be Breakup,17.655,0.0014137254901960784
Be Breakup,17.721000000000004,0.0013784313725490197
Be Breakup,17.787,0.0015058823529411766
Be Breakup,17.853,0.0014490196078431373
Be Breakup,17.919,0.0013254901960784314
Be Breakup,17.985,0.0013686274509803922
Be Breakup,18.051000000000002,0.0016019607843137254
Be Breakup,18.117,0.001503921568627451
Be Breakup,18.183,0.001415686274509804
Be Breakup,18.249000000000002,0.0015509803921568627
Be Breakup,18.315,0.001411764705882353
Be Breakup,18.381,0.0015137254901960784
Be Breakup,18.447000000000003,0.001484313725490196
Be Breakup,18.512999999999998,0.0014862745098039216
Be Breakup,18.579,0.0014784313725490195
Be Breakup,18.645000000000003,0.0015509803921568627
Be Breakup,18.711,0.0014705882352941176
Be Breakup,18.777,0.0014450980392156864
Be Breakup,18.843000000000004,0.0014
Be Breakup,18.909,0.0016215686274509804
Be Breakup,18.975,0.0015705882352941177
Be Breakup,19.041000000000004,0.001488235294117647
Be Breakup,19.107,0.0015901960784313726
Be Breakup,19.173000000000002,0.0014666666666666667
Be Breakup,19.239,0.0015745098039215686
Be Breakup,19.305,0.0015490196078431372
Be Breakup,19.371000000000002,0.0015588235294117646
Be Breakup,19.437,0.001507843137254902
Be Breakup,19.503,0.001568627450980392
Be Breakup,19.569000000000003,0.0015941176470588236
Be Breakup,19.634999999999998,0.001415686274509804
Be Breakup,19.701,0.0015058823529411766
Be Breakup,19.767000000000003,0.001715686274509804
Be Breakup,19.833,0.0016
Be Breakup,19.899,0.0015588235294117646
Be Breakup,19.965000000000003,0.0016215686274509804
Be Breakup,20.031,0.001568627450980392
Be Breakup,20.097,0.001519607843137255
Be Breakup,20.163000000000004,0.0016784313725490196
Be Breakup,20.229,0.0016
Be Breakup,20.295,0.0015980392156862745
Be Breakup,20.361,0.0016058823529411764
Be Breakup,20.427,0.0015509803921568627
Be Breakup,20.493000000000002,0.0014980392156862745
Be Breakup,20.559,0.0017313725490196079
Be Breakup,20.625,0.0016745098039215687
Be Breakup,20.691000000000003,0.0015666666666666667
Be Breakup,20.757,0.001707843137254902
Be Breakup,20.823,0.0015980392156862745
Be Breakup,20.889000000000003,0.0016176470588235294
Be Breakup,20.955,0.0017254901960784314
Be Breakup,21.021,0.0016450980392156863
Be Breakup,21.087000000000003,0.0016392156862745097
Be Breakup,21.153,0.0016686274509803921
Be Breakup,21.219,0.001572549019607843
Be Breakup,21.285000000000004,0.0015784313725490196
Be Breakup,21.351,0.0017862745098039215
Be Breakup,21.417,0.0017215686274509804
Be Breakup,21.483,0.0016490196078431372
Be Breakup,21.549,0.0017333333333333333
Be Breakup,21.615000000000002,0.001676470588235294
Be Breakup,21.681,0.001607843137254902
Be Breakup,21.747,0.001780392156862745
Be Breakup,21.813000000000002,0.0016784313725490196
Be Breakup,21.879,0.0017313725490196079
Be Breakup,21.945,0.0017313725490196079
Be Breakup,22.011000000000003,0.0015411764705882353
Be Breakup,22.076999999999998,0.001707843137254902
Be Breakup,22.143,0.0018588235294117648
Be Breakup,22.209000000000003,0.0016627450980392156
Be Breakup,22.275,0.0018352941176470589
Be Breakup,22.341,0.0016509803921568628
Be Breakup,22.407000000000004,0.0017549019607843138
Be Breakup,22.473,0.0018254901960784314
Be Breakup,22.539,0.001696078431372549
Be Breakup,22.605000000000004,0.0017470588235294117
Be Breakup,22.671,0.0017490196078431372
Be Breakup,22.737000000000002,0.001692156862745098
Be Breakup,22.803,0.0016392156862745097
Be Breakup,22.869,0.0019450980392156862
Be Breakup,22.935000000000002,0.0017607843137254903
Be Breakup,23.001,0.0017705882352941175
Be Breakup,23.067,0.0017745098039215687
Be Breakup,23.133000000000003,0.0018098039215686274
Be Breakup,23.198999999999998,0.0018274509803921568
Be Breakup,23.265,0.0017588235294117647
Be Breakup,23.331000000000003,0.001780392156862745
Be Breakup,23.397,0.0018176470588235293
Be Breakup,23.463,0.0017313725490196079
Be Breakup,23.529000000000003,0.001692156862745098
Be Breakup,23.595,0.001974509803921569
Be Breakup,23.661,0.0017823529411764706
Be Breakup,23.727000000000004,0.001892156862745098
Be Breakup,23.793,0.0017568627450980391
Be Breakup,23.859,0.0018450980392156863
Be Breakup,23.925,0.001880392156862745
Be Breakup,23.991,0.0018352941176470589
Be Breakup,24.057000000000002,0.0018274509803921568
Be Breakup,24.123,0.0018686274509803922
Be Breakup,24.189,0.0016901960784313727
Be Breakup,24.255000000000003,0.001880392156862745
Be Breakup,24.321,0.0019470588235294118
Be Breakup,24.387,0.0018196078431372549
Be Breakup,24.453000000000003,0.0019215686274509803
Be Breakup,24.519,0.0018764705882352941
Be Breakup,24.585,0.0018058823529411765
Be Breakup,24.651000000000003,0.0019254901960784315
Be Breakup,24.717,0.0018294117647058824
Be Breakup,24.783,0.001976470588235294
Be Breakup,24.849000000000004,0.0018215686274509805
Be Breakup,24.915,0.0017882352941176471
Be Breakup,24.981,0.0020235294117647057
Be Breakup,25.047000000000004,0.0019078431372549019
Be Breakup,25.113,0.001935294117647059
Be Breakup,25.179000000000002,0.0018588235294117648
Be Breakup,25.245,0.0019215686274509803
Be Breakup,25.311,0.0019666666666666665
Be Breakup,25.377000000000002,0.0019078431372549019
Be Breakup,25.443,0.0019176470588235294
Be Breakup,25.509,0.0019411764705882352
Be Breakup,25.575000000000003,0.0017882352941176471
Be Breakup,25.641,0.002027450980392157
Be Breakup,25.707,0.0020019607843137256
Be Breakup,25.773000000000003,0.0019176470588235294
Be Breakup,25.839,0.0019490196078431373
Be Breakup,25.905,0.0019784313725490195
Be Breakup,25.971000000000004,0.0019862745098039214
Be Breakup,26.037,0.0019470588235294118
Be Breakup,26.103,0.001968627450980392
Be Breakup,26.169000000000004,0.0019647058823529413
Be Breakup,26.235,0.0018333333333333333
Be Breakup,26.301000000000002,0.0020705882352941175
Be Breakup,26.367,0.0020411764705882355
Be Breakup,26.433,0.00196078431372549
Be Breakup,26.499000000000002,0.0019823529411764707
Be Breakup,26.565,0.0019843137254901963
Be Breakup,26.631,0.002052941176470588
Be Breakup,26.697000000000003,0.001974509803921569
Be Breakup,26.763,0.002031372549019608
Be Breakup,26.829,0.001974509803921569
Be Breakup,26.895000000000003,0.0018784313725490197
Be Breakup,26.961,0.002162745098039216
Be Breakup,27.027,0.0019980392156862745
Be Breakup,27.093000000000004,0.0021176470588235292
Be Breakup,27.159,0.001956862745098039
Be Breakup,27.225,0.0019901960784313726
Be Breakup,27.291000000000004,0.002123529411764706
Be Breakup,27.357,0.0020039215686274508
Be Breakup,27.423000000000002,0.0020980392156862747
Be Breakup,27.489000000000004,0.0019705882352941176
Be Breakup,27.555,0.001988235294117647
Be Breakup,27.621000000000002,0.002180392156862745
Be Breakup,27.687,0.0020254901960784313
Be Breakup,27.753,0.0021254901960784315
Be Breakup,27.819000000000003,0.0020490196078431374
Be Breakup,27.885,0.0021470588235294116
Be Breakup,27.951,0.0020450980392156862
Be Breakup,28.017000000000003,0.0020862745098039217
Be Breakup,28.083,0.002064705882352941
Be Breakup,28.149,0.0019411764705882352
Be Breakup,28.215000000000003,0.0022098039215686276
Be Breakup,28.281,0.002092156862745098
Be Breakup,28.347,0.0021784313725490196
Be Breakup,28.413000000000004,0.0020705882352941175
Be Breakup,28.479,0.0020862745098039217
Be Breakup,28.545,0.0021411764705882353
Be Breakup,28.611000000000004,0.0021294117647058823
Be Breakup,28.677,0.002150980392156863
Be Breakup,28.743000000000002,0.0019862745098039214
Be Breakup,28.809,0.002162745098039216
Be Breakup,28.875,0.0022294117647058825
Be Breakup,28.941000000000003,0.002115686274509804
Be Breakup,29.007,0.002115686274509804
Be Breakup,29.073,0.0021333333333333334
Be Breakup,29.139000000000003,0.0022176470588235295
Be Breakup,29.205000000000002,0.0021215686274509804
Be Breakup,29.271,0.002207843137254902
Be Breakup,29.337000000000003,0.0020411764705882355
Be Breakup,29.403,0.0021941176470588234
Be Breakup,29.469,0.0022647058823529412
Be Breakup,29.535000000000004,0.0021450980392156865
Be Breakup,29.601,0.0021666666666666666
Be Breakup,29.667,0.0021470588235294116
Be Breakup,29.733000000000004,0.002266666666666667
Be Breakup,29.799,0.0021470588235294116
Be Breakup,29.865000000000002,0.0022372549019607844
Be Breakup,29.931,0.0020901960784313724
Be Breakup,29.997,0.00222156862745098
Be Breakup,30.063000000000002,0.0023
Be Breakup,30.129,0.002188235294117647
Be Breakup,30.195,0.0021941176470588234
Be Breakup,30.261000000000003,0.0021901960784313727
Be Breakup,30.327,0.0023156862745098037
Be Breakup,30.393,0.002196078431372549
Be Breakup,30.459000000000003,0.0022509803921568626
Be Breakup,30.525,0.0020980392156862747
Be Breakup,30.591,0.002325490196078431
Be Breakup,30.657000000000004,0.0022745098039215687
Be Breakup,30.723,0.0022862745098039218
Be Breakup,30.789,0.00222156862745098
Be Breakup,30.855000000000004,0.0022333333333333333
Be Breakup,30.921,0.0022941176470588237
Be Breakup,30.987000000000002,0.0022764705882352943
Be Breakup,31.053000000000004,0.0022058823529411764
Be Breakup,31.119,0.0021411764705882353
Be Breakup,31.185000000000002,0.0024392156862745097
Be Breakup,31.251,0.0022294117647058825
Be Breakup,31.317,0.002331372549019608
Be Breakup,31.383000000000003,0.002280392156862745
Be Breakup,31.449,0.0023137254901960786
Be Breakup,31.515,0.002268627450980392
Be Breakup,31.581000000000003,0.0023176470588235293
Be Breakup,31.647,0.0022176470588235295
Be Breakup,31.713,0.002284313725490196
Be Breakup,31.779000000000003,0.002415686274509804
Be Breakup,31.845,0.0022862745098039218
Be Breakup,31.911,0.0022823529411764706
Be Breakup,31.977,0.002325490196078431
Be Breakup,32.043,0.002370588235294118
Be Breakup,32.109,0.002331372549019608
Be Breakup,32.175,0.00233921568627451
Be Breakup,32.241,0.002164705882352941
Be Breakup,32.307,0.0024843137254901963
Be Breakup,32.373000000000005,0.0023098039215686274
Be Breakup,32.439,0.002396078431372549
Be Breakup,32.505,0.0023294117647058824
Be Breakup,32.571,0.002384313725490196
Be Breakup,32.637,0.0022862745098039218
Be Breakup,32.703,0.0024
Be Breakup,32.769000000000005,0.0021784313725490196
Be Breakup,32.835,0.0023470588235294117
Be Breakup,32.901,0.0021862745098039215
Be Breakup,32.967,0.0021784313725490196
Be Breakup,33.033,0.0019450980392156862
Be Breakup,33.099000000000004,0.0018607843137254901
Be Breakup,33.165000000000006,0.001568627450980392
Be Breakup,33.231,0.0014019607843137256
Be Breakup,33.297,0.0010313725490196078
Be Breakup,33.363,0.0008254901960784314
Be Breakup,33.429,0.0006549019607843137
Be Breakup,33.495000000000005,0.0004470588235294118
Be Breakup,33.561,0.00029019607843137256
Be Breakup,33.627,0.00020980392156862745
Be Breakup,33.693,0.00011764705882352942
Be Breakup,33.759,5.6862745098039215e-05
Be Breakup,33.825,6.078431372549019e-05
Be Breakup,33.891000000000005,1.9607843137254903e-05
Be Breakup,33.957,9.803921568627451e-06
